Country,Continent,Year,Shock_category,Shock_type,count
Uzbekistan,Asia,2008,TECHNOLOGICAL,Explosion (Miscellaneous),1
Uzbekistan,Asia,2009,CONFLICTS,Intrastate conflict,1
Uzbekistan,Asia,2009,CONFLICTS,Terrorist attack,2
Uzbekistan,Asia,2010,CONFLICTS,Intrastate conflict,1
Uzbekistan,Asia,2011,CONFLICTS,Intrastate conflict,1
Uzbekistan,Asia,2011,GEOPHYSICAL,Earthquake,1
Uzbekistan,Asia,2012,CONFLICTS,Intrastate conflict,1
Uzbekistan,Asia,2013,CONFLICTS,Intrastate conflict,1
Venezuela,America,1990,CONFLICTS,Terrorist attack,1
Venezuela,America,1990,ECOLOGICAL,Infectious disease,1
Venezuela,America,1990,ECONOMIC,Currency Crises,1
Venezuela,America,1990,TECHNOLOGICAL,Air,1
Venezuela,America,1991,CONFLICTS,Terrorist attack,17
Venezuela,America,1991,ECOLOGICAL,Infectious disease,1
Venezuela,America,1991,TECHNOLOGICAL,Air,2
Venezuela,America,1991,TECHNOLOGICAL,Fire (Industrial),1
Venezuela,America,1991,TECHNOLOGICAL,Road,1
Venezuela,America,1991,TECHNOLOGICAL,Water,2
Venezuela,America,1992,CONFLICTS,Intrastate conflict,1
Venezuela,America,1992,CONFLICTS,Terrorist attack,32
Venezuela,America,1992,ECOLOGICAL,Infectious disease,1
Venezuela,America,1992,ECONOMIC,Currency Crises,1
Venezuela,America,1992,TECHNOLOGICAL,Road,1
Venezuela,America,1993,CLIMATIC,Storm,1
Venezuela,America,1993,CONFLICTS,Terrorist attack,49
Venezuela,America,1993,ECONOMIC,Currency Crises,1
Venezuela,America,1993,ECONOMIC,Debt Crises,1
Venezuela,America,1993,TECHNOLOGICAL,Explosion (Industrial),2
Venezuela,America,1994,CLIMATIC,Flood,1
Venezuela,America,1994,CLIMATIC,Mass movement (wet),1
Venezuela,America,1994,CONFLICTS,Terrorist attack,12
Venezuela,America,1994,ECONOMIC,Banking Crises,1
Venezuela,America,1994,ECONOMIC,Currency Crises,1
Venezuela,America,1994,ECONOMIC,Debt Crises,1
Venezuela,America,1994,TECHNOLOGICAL,Road,1
Venezuela,America,1995,CONFLICTS,Terrorist attack,11
Venezuela,America,1995,ECOLOGICAL,Infectious disease,1
Venezuela,America,1995,ECONOMIC,Banking Crises,1
Venezuela,America,1996,CLIMATIC,Flood,2
Venezuela,America,1996,CONFLICTS,Terrorist attack,12
Venezuela,America,1996,ECOLOGICAL,Infectious disease,1
Venezuela,America,1996,ECONOMIC,Banking Crises,1
Venezuela,America,1996,ECONOMIC,Currency Crises,1
Venezuela,America,1996,TECHNOLOGICAL,Fire (Miscellaneous),1
Venezuela,America,1997,CLIMATIC,Flood,1
Venezuela,America,1997,CONFLICTS,Terrorist attack,41
Venezuela,America,1997,ECONOMIC,Banking Crises,1
Venezuela,America,1997,GEOPHYSICAL,Earthquake,1
Venezuela,America,1997,TECHNOLOGICAL,Fire (Miscellaneous),1
Venezuela,America,1998,CONFLICTS,Terrorist attack,1
Venezuela,America,1998,ECOLOGICAL,Infectious disease,2
Venezuela,America,1998,ECONOMIC,Banking Crises,1
Venezuela,America,1998,TECHNOLOGICAL,Road,1
Venezuela,America,1999,CLIMATIC,Flood,3
Venezuela,America,1999,CONFLICTS,Terrorist attack,5
Venezuela,America,1999,TECHNOLOGICAL,Air,2
Venezuela,America,2000,CLIMATIC,Flood,2
Venezuela,America,2001,CONFLICTS,Terrorist attack,5
Venezuela,America,2001,TECHNOLOGICAL,Air,2
Venezuela,America,2002,CLIMATIC,Flood,1
Venezuela,America,2002,CONFLICTS,Terrorist attack,5
Venezuela,America,2002,ECONOMIC,Currency Crises,1
Venezuela,America,2002,TECHNOLOGICAL,Fire (Miscellaneous),1
Venezuela,America,2003,CLIMATIC,Flood,2
Venezuela,America,2003,CONFLICTS,Terrorist attack,8
Venezuela,America,2003,TECHNOLOGICAL,Road,1
Venezuela,America,2004,CLIMATIC,Flood,1
Venezuela,America,2004,CLIMATIC,Storm,1
Venezuela,America,2004,ECOLOGICAL,Infectious disease,1
Venezuela,America,2004,ECOLOGICAL,Livestock,1
Venezuela,America,2004,TECHNOLOGICAL,Air,2
Venezuela,America,2005,CLIMATIC,Flood,4
Venezuela,America,2005,ECOLOGICAL,Fisheries,1
Venezuela,America,2005,TECHNOLOGICAL,Air,1
Venezuela,America,2005,TECHNOLOGICAL,Fire (Miscellaneous),1
Venezuela,America,2005,TECHNOLOGICAL,Miscellaneous accident (General),1
Venezuela,America,2005,TECHNOLOGICAL,Road,2
Venezuela,America,2006,CLIMATIC,Flood,1
Venezuela,America,2007,CONFLICTS,Terrorist attack,2
Venezuela,America,2007,TECHNOLOGICAL,Road,1
Venezuela,America,2008,CLIMATIC,Flood,1
Venezuela,America,2008,CONFLICTS,Terrorist attack,1
Venezuela,America,2008,TECHNOLOGICAL,Air,2
Venezuela,America,2008,TECHNOLOGICAL,Road,1
Venezuela,America,2009,CLIMATIC,Drought,1
Venezuela,America,2009,CONFLICTS,Terrorist attack,3
Venezuela,America,2009,ECOLOGICAL,Aquaculture,1
Venezuela,America,2009,ECOLOGICAL,Crops,1
Venezuela,America,2009,ECOLOGICAL,Infectious disease,1
Venezuela,America,2009,TECHNOLOGICAL,Air,1
Venezuela,America,2010,CLIMATIC,Flood,1
Venezuela,America,2010,CLIMATIC,Storm,1
Venezuela,America,2010,ECOLOGICAL,Aquaculture,1
Venezuela,America,2010,ECOLOGICAL,Infectious disease,1
Venezuela,America,2010,TECHNOLOGICAL,Air,1
Venezuela,America,2011,CLIMATIC,Flood,3
Venezuela,America,2011,ECONOMIC,Currency Crises,1
Venezuela,America,2011,TECHNOLOGICAL,Road,1
Venezuela,America,2012,CLIMATIC,Flood,1
Venezuela,America,2012,CONFLICTS,Terrorist attack,1
Venezuela,America,2012,TECHNOLOGICAL,Explosion (Industrial),1
Venezuela,America,2013,CONFLICTS,Terrorist attack,1
Venezuela,America,2013,ECONOMIC,Currency Crises,1
Venezuela,America,2013,TECHNOLOGICAL,Road,1
Vietnam,Asia,1990,CLIMATIC,Flood,1
Vietnam,Asia,1990,CLIMATIC,Storm,3
Vietnam,Asia,1990,ECOLOGICAL,Infectious disease,1
Vietnam,Asia,1990,ECONOMIC,Currency Crises,1
Vietnam,Asia,1991,CLIMATIC,Flood,3
Vietnam,Asia,1991,CLIMATIC,Storm,4
Vietnam,Asia,1991,ECONOMIC,Currency Crises,1
Vietnam,Asia,1991,TECHNOLOGICAL,Collapse (Industrial),1
Vietnam,Asia,1991,TECHNOLOGICAL,Water,1
Vietnam,Asia,1992,CLIMATIC,Flood,2
Vietnam,Asia,1992,CLIMATIC,Mass movement (wet),1
Vietnam,Asia,1992,CLIMATIC,Storm,2
Vietnam,Asia,1992,CONFLICTS,Terrorist attack,1
Vietnam,Asia,1992,ECONOMIC,Currency Crises,1
Vietnam,Asia,1992,TECHNOLOGICAL,Air,1
Vietnam,Asia,1992,TECHNOLOGICAL,Water,1
Vietnam,Asia,1993,CLIMATIC,Flood,1
Vietnam,Asia,1993,CLIMATIC,Storm,3
Vietnam,Asia,1993,CONFLICTS,Terrorist attack,2
Vietnam,Asia,1993,ECONOMIC,Currency Crises,1
Vietnam,Asia,1993,TECHNOLOGICAL,Explosion (Industrial),1
Vietnam,Asia,1993,TECHNOLOGICAL,Miscellaneous accident (General),1
Vietnam,Asia,1993,TECHNOLOGICAL,Road,1
Vietnam,Asia,1994,CLIMATIC,Flood,1
Vietnam,Asia,1994,CLIMATIC,Mass movement (wet),1
Vietnam,Asia,1994,CLIMATIC,Storm,1
Vietnam,Asia,1994,CONFLICTS,Terrorist attack,1
Vietnam,Asia,1994,ECONOMIC,Currency Crises,1
Vietnam,Asia,1995,CLIMATIC,Flood,1
Vietnam,Asia,1995,CLIMATIC,Storm,1
Vietnam,Asia,1995,CONFLICTS,Terrorist attack,1
Vietnam,Asia,1995,ECONOMIC,Currency Crises,1
Vietnam,Asia,1995,TECHNOLOGICAL,Road,1
Vietnam,Asia,1995,TECHNOLOGICAL,Water,1
Vietnam,Asia,1996,CLIMATIC,Flood,2
Vietnam,Asia,1996,CLIMATIC,Storm,4
Vietnam,Asia,1996,CONFLICTS,Terrorist attack,1
Vietnam,Asia,1996,ECONOMIC,Currency Crises,1
Vietnam,Asia,1996,TECHNOLOGICAL,Water,1
Vietnam,Asia,1997,CLIMATIC,Drought,1
Vietnam,Asia,1997,CLIMATIC,Storm,3
Vietnam,Asia,1997,CONFLICTS,Terrorist attack,2
Vietnam,Asia,1997,ECONOMIC,Banking Crises,1
Vietnam,Asia,1997,ECONOMIC,Currency Crises,1
Vietnam,Asia,1997,TECHNOLOGICAL,Collapse (Industrial),1
Vietnam,Asia,1997,TECHNOLOGICAL,Road,1
Vietnam,Asia,1997,TECHNOLOGICAL,Water,1
Vietnam,Asia,1998,CLIMATIC,Flood,1
Vietnam,Asia,1998,CLIMATIC,Storm,3
Vietnam,Asia,1998,ECOLOGICAL,Infectious disease,1
Vietnam,Asia,1998,ECONOMIC,Currency Crises,1
Vietnam,Asia,1998,TECHNOLOGICAL,Collapse (Industrial),1
Vietnam,Asia,1998,TECHNOLOGICAL,Road,1
Vietnam,Asia,1999,CLIMATIC,Drought,1
Vietnam,Asia,1999,CLIMATIC,Flood,3
Vietnam,Asia,1999,CLIMATIC,Storm,1
Vietnam,Asia,1999,ECONOMIC,Currency Crises,1
Vietnam,Asia,1999,TECHNOLOGICAL,Explosion (Industrial),2
Vietnam,Asia,1999,TECHNOLOGICAL,Road,4
Vietnam,Asia,2000,CLIMATIC,Flood,2
Vietnam,Asia,2000,CLIMATIC,Mass movement (wet),2
Vietnam,Asia,2000,CLIMATIC,Storm,7
Vietnam,Asia,2000,ECONOMIC,Currency Crises,1
Vietnam,Asia,2000,TECHNOLOGICAL,Road,1
Vietnam,Asia,2001,CLIMATIC,Flood,4
Vietnam,Asia,2001,CLIMATIC,Storm,3
Vietnam,Asia,2001,CONFLICTS,Terrorist attack,4
Vietnam,Asia,2001,ECONOMIC,Currency Crises,1
Vietnam,Asia,2001,TECHNOLOGICAL,Air,1
Vietnam,Asia,2001,TECHNOLOGICAL,Explosion (Miscellaneous),1
Vietnam,Asia,2001,TECHNOLOGICAL,Road,3
Vietnam,Asia,2001,TECHNOLOGICAL,Water,1
Vietnam,Asia,2002,CLIMATIC,Drought,1
Vietnam,Asia,2002,CLIMATIC,Flood,3
Vietnam,Asia,2002,CLIMATIC,Storm,1
Vietnam,Asia,2002,CLIMATIC,Wildfire,1
Vietnam,Asia,2002,ECONOMIC,Currency Crises,1
Vietnam,Asia,2002,TECHNOLOGICAL,Fire (Miscellaneous),1
Vietnam,Asia,2003,CLIMATIC,Flood,3
Vietnam,Asia,2003,CLIMATIC,Storm,1
Vietnam,Asia,2003,ECOLOGICAL,Infectious disease,1
Vietnam,Asia,2003,ECONOMIC,Currency Crises,1
Vietnam,Asia,2003,TECHNOLOGICAL,Explosion (Industrial),1
Vietnam,Asia,2003,TECHNOLOGICAL,Explosion (Miscellaneous),1
Vietnam,Asia,2003,TECHNOLOGICAL,Fire (Industrial),1
Vietnam,Asia,2003,TECHNOLOGICAL,Rail,1
Vietnam,Asia,2004,CLIMATIC,Flood,3
Vietnam,Asia,2004,CLIMATIC,Mass movement (wet),1
Vietnam,Asia,2004,CLIMATIC,Storm,2
Vietnam,Asia,2004,ECOLOGICAL,Infectious disease,1
Vietnam,Asia,2004,ECONOMIC,Currency Crises,1
Vietnam,Asia,2004,TECHNOLOGICAL,Poisoning,1
Vietnam,Asia,2004,TECHNOLOGICAL,Water,1
Vietnam,Asia,2005,CLIMATIC,Drought,1
Vietnam,Asia,2005,CLIMATIC,Flood,5
Vietnam,Asia,2005,CLIMATIC,Storm,4
Vietnam,Asia,2005,ECOLOGICAL,Infectious disease,1
Vietnam,Asia,2005,ECONOMIC,Currency Crises,1
Vietnam,Asia,2005,TECHNOLOGICAL,Air,1
Vietnam,Asia,2005,TECHNOLOGICAL,Rail,1
Vietnam,Asia,2005,TECHNOLOGICAL,Road,2
Vietnam,Asia,2005,TECHNOLOGICAL,Water,1
Vietnam,Asia,2006,CLIMATIC,Flood,5
Vietnam,Asia,2006,CLIMATIC,Storm,6
Vietnam,Asia,2006,TECHNOLOGICAL,Water,1
Vietnam,Asia,2007,CLIMATIC,Flood,5
Vietnam,Asia,2007,CLIMATIC,Storm,1
Vietnam,Asia,2007,ECOLOGICAL,Infectious disease,1
Vietnam,Asia,2007,TECHNOLOGICAL,Collapse (Industrial),2
Vietnam,Asia,2007,TECHNOLOGICAL,Road,1
Vietnam,Asia,2008,CLIMATIC,Flood,5
Vietnam,Asia,2008,CLIMATIC,Storm,5
Vietnam,Asia,2008,ECOLOGICAL,Infectious disease,3
Vietnam,Asia,2008,TECHNOLOGICAL,Road,1
Vietnam,Asia,2008,TECHNOLOGICAL,Water,1
Vietnam,Asia,2009,CLIMATIC,Flood,2
Vietnam,Asia,2009,CLIMATIC,Mass movement (wet),1
Vietnam,Asia,2009,CLIMATIC,Storm,3
Vietnam,Asia,2009,ECOLOGICAL,Infectious disease,1
Vietnam,Asia,2009,TECHNOLOGICAL,Road,1
Vietnam,Asia,2009,TECHNOLOGICAL,Water,1
Vietnam,Asia,2010,CLIMATIC,Flood,4
Vietnam,Asia,2010,CLIMATIC,Storm,3
Vietnam,Asia,2010,ECOLOGICAL,Infectious disease,1
Vietnam,Asia,2010,TECHNOLOGICAL,Water,2
Vietnam,Asia,2011,CLIMATIC,Flood,3
Vietnam,Asia,2011,CLIMATIC,Storm,2
Vietnam,Asia,2011,TECHNOLOGICAL,Collapse (Industrial),1
Vietnam,Asia,2011,TECHNOLOGICAL,Fire (Industrial),1
Vietnam,Asia,2011,TECHNOLOGICAL,Water,2
Vietnam,Asia,2012,CLIMATIC,Flood,1
Vietnam,Asia,2012,CLIMATIC,Storm,3
Vietnam,Asia,2012,ECOLOGICAL,Infectious disease,1
Vietnam,Asia,2012,TECHNOLOGICAL,Road,1
Vietnam,Asia,2013,CLIMATIC,Flood,6
Vietnam,Asia,2013,CLIMATIC,Storm,4
Vietnam,Asia,2013,TECHNOLOGICAL,Explosion (Industrial),1
Vietnam,Asia,2013,TECHNOLOGICAL,Explosion (Miscellaneous),1
Yemen,Asia,1990,ECONOMIC,Currency Crises,1
Yemen,Asia,1991,CLIMATIC,Flood,1
Yemen,Asia,1991,CONFLICTS,Terrorist attack,5
Yemen,Asia,1991,ECONOMIC,Currency Crises,1
Yemen,Asia,1991,GEOPHYSICAL,Earthquake,1
Yemen,Asia,1992,CONFLICTS,Terrorist attack,24
Yemen,Asia,1992,ECONOMIC,Currency Crises,1
Yemen,Asia,1992,TECHNOLOGICAL,Air,1
Yemen,Asia,1992,TECHNOLOGICAL,Water,1
Yemen,Asia,1993,CLIMATIC,Flood,1
Yemen,Asia,1993,CONFLICTS,Terrorist attack,23
Yemen,Asia,1993,ECONOMIC,Currency Crises,1
Yemen,Asia,1994,CONFLICTS,Intrastate conflict,1
Yemen,Asia,1994,CONFLICTS,Terrorist attack,19
Yemen,Asia,1994,ECONOMIC,Currency Crises,1
Yemen,Asia,1995,CONFLICTS,Terrorist attack,8
Yemen,Asia,1995,ECONOMIC,Currency Crises,1
Yemen,Asia,1995,ECONOMIC,Debt Crises,1
Yemen,Asia,1995,TECHNOLOGICAL,Water,1
Yemen,Asia,1996,CLIMATIC,Flood,2
Yemen,Asia,1996,CONFLICTS,Terrorist attack,8
Yemen,Asia,1996,ECONOMIC,Banking Crises,1
Yemen,Asia,1996,ECONOMIC,Currency Crises,1
Yemen,Asia,1996,TECHNOLOGICAL,Explosion (Industrial),1
Yemen,Asia,1997,CONFLICTS,Terrorist attack,19
Yemen,Asia,1997,ECONOMIC,Currency Crises,1
Yemen,Asia,1998,CLIMATIC,Flood,2
Yemen,Asia,1998,CONFLICTS,Terrorist attack,7
Yemen,Asia,1998,ECONOMIC,Currency Crises,1
Yemen,Asia,1998,TECHNOLOGICAL,Water,1
Yemen,Asia,1999,CLIMATIC,Flood,1
Yemen,Asia,1999,CONFLICTS,Terrorist attack,17
Yemen,Asia,1999,ECONOMIC,Currency Crises,1
Yemen,Asia,1999,TECHNOLOGICAL,Explosion (Miscellaneous),1
Yemen,Asia,2000,CONFLICTS,Terrorist attack,10
Yemen,Asia,2000,ECOLOGICAL,Infectious disease,2
Yemen,Asia,2000,ECONOMIC,Currency Crises,1
Yemen,Asia,2000,TECHNOLOGICAL,Road,1
Yemen,Asia,2001,CLIMATIC,Flood,1
Yemen,Asia,2001,CLIMATIC,Storm,2
Yemen,Asia,2001,CONFLICTS,Terrorist attack,7
Yemen,Asia,2001,ECONOMIC,Currency Crises,1
Yemen,Asia,2001,TECHNOLOGICAL,Collapse (Miscellaneous),1
Yemen,Asia,2001,TECHNOLOGICAL,Road,1
Yemen,Asia,2002,CLIMATIC,Flood,4
Yemen,Asia,2002,CONFLICTS,Terrorist attack,7
Yemen,Asia,2002,ECONOMIC,Currency Crises,1
Yemen,Asia,2003,CLIMATIC,Flood,1
Yemen,Asia,2003,CONFLICTS,Terrorist attack,7
Yemen,Asia,2003,ECONOMIC,Currency Crises,1
Yemen,Asia,2003,TECHNOLOGICAL,Road,1
Yemen,Asia,2003,TECHNOLOGICAL,Water,2
Yemen,Asia,2004,ECONOMIC,Currency Crises,1
Yemen,Asia,2004,TECHNOLOGICAL,Collapse (Miscellaneous),1
Yemen,Asia,2004,TECHNOLOGICAL,Road,1
Yemen,Asia,2005,CLIMATIC,Flood,2
Yemen,Asia,2005,CLIMATIC,Mass movement (wet),1
Yemen,Asia,2005,CONFLICTS,Terrorist attack,7
Yemen,Asia,2005,ECOLOGICAL,Infectious disease,1
Yemen,Asia,2005,ECONOMIC,Currency Crises,1
Yemen,Asia,2006,CLIMATIC,Flood,2
Yemen,Asia,2006,CONFLICTS,Terrorist attack,5
Yemen,Asia,2006,ECONOMIC,Currency Crises,1
Yemen,Asia,2006,TECHNOLOGICAL,Water,1
Yemen,Asia,2007,CLIMATIC,Flood,3
Yemen,Asia,2007,CONFLICTS,Terrorist attack,7
Yemen,Asia,2007,ECONOMIC,Currency Crises,1
Yemen,Asia,2007,GEOPHYSICAL,Volcanic activity,1
Yemen,Asia,2007,TECHNOLOGICAL,Water,2
Yemen,Asia,2008,CLIMATIC,Flood,1
Yemen,Asia,2008,CONFLICTS,Terrorist attack,22
Yemen,Asia,2008,ECONOMIC,Currency Crises,1
Yemen,Asia,2008,TECHNOLOGICAL,Miscellaneous accident (General),1
Yemen,Asia,2008,TECHNOLOGICAL,Water,1
Yemen,Asia,2009,CLIMATIC,Mass movement (wet),1
Yemen,Asia,2009,CONFLICTS,Intrastate conflict,1
Yemen,Asia,2009,CONFLICTS,Terrorist attack,23
Yemen,Asia,2009,ECOLOGICAL,Infectious disease,1
Yemen,Asia,2009,ECONOMIC,Currency Crises,1
Yemen,Asia,2009,TECHNOLOGICAL,Water,3
Yemen,Asia,2010,CLIMATIC,Flood,2
Yemen,Asia,2010,CONFLICTS,Intrastate conflict,1
Yemen,Asia,2010,CONFLICTS,Terrorist attack,112
Yemen,Asia,2010,TECHNOLOGICAL,Air,1
Yemen,Asia,2010,TECHNOLOGICAL,Explosion (Miscellaneous),1
Yemen,Asia,2010,TECHNOLOGICAL,Water,2
Yemen,Asia,2011,CONFLICTS,Intrastate conflict,1
Yemen,Asia,2011,CONFLICTS,Terrorist attack,118
Yemen,Asia,2011,TECHNOLOGICAL,Explosion (Industrial),1
Yemen,Asia,2011,TECHNOLOGICAL,Water,5
Yemen,Asia,2012,CONFLICTS,Intrastate conflict,1
Yemen,Asia,2012,CONFLICTS,Terrorist attack,313
Yemen,Asia,2012,TECHNOLOGICAL,Road,1
Yemen,Asia,2013,CLIMATIC,Flood,1
Yemen,Asia,2013,CONFLICTS,Intrastate conflict,1
Yemen,Asia,2013,CONFLICTS,Terrorist attack,435
Yemen,Asia,2013,TECHNOLOGICAL,Air,1
Yemen,Asia,2013,TECHNOLOGICAL,Explosion (Miscellaneous),2
Zambia,Africa,1990,CONFLICTS,Terrorist attack,4
Zambia,Africa,1990,ECOLOGICAL,Infectious disease,1
Zambia,Africa,1990,ECONOMIC,Currency Crises,1
Zambia,Africa,1990,ECONOMIC,Debt Crises,1
Zambia,Africa,1990,TECHNOLOGICAL,Air,1
Zambia,Africa,1991,CLIMATIC,Drought,1
Zambia,Africa,1991,ECOLOGICAL,Infectious disease,1
Zambia,Africa,1991,ECONOMIC,Currency Crises,1
Zambia,Africa,1991,ECONOMIC,Debt Crises,1
Zambia,Africa,1992,ECOLOGICAL,Infectious disease,1
Zambia,Africa,1992,ECONOMIC,Currency Crises,1
Zambia,Africa,1992,ECONOMIC,Debt Crises,1
Zambia,Africa,1993,CONFLICTS,Terrorist attack,1
Zambia,Africa,1993,ECONOMIC,Currency Crises,1
Zambia,Africa,1994,ECONOMIC,Currency Crises,1
Zambia,Africa,1995,CLIMATIC,Drought,1
Zambia,Africa,1995,CONFLICTS,Terrorist attack,1
Zambia,Africa,1995,ECOLOGICAL,Livestock,1
Zambia,Africa,1995,ECONOMIC,Banking Crises,1
Zambia,Africa,1995,ECONOMIC,Currency Crises,1
Zambia,Africa,1996,CONFLICTS,Terrorist attack,4
Zambia,Africa,1996,ECONOMIC,Banking Crises,1
Zambia,Africa,1996,ECONOMIC,Currency Crises,1
Zambia,Africa,1996,ECONOMIC,Debt Crises,1
Zambia,Africa,1996,TECHNOLOGICAL,Collapse (Miscellaneous),1
Zambia,Africa,1996,TECHNOLOGICAL,Rail,2
Zambia,Africa,1996,TECHNOLOGICAL,Road,1
Zambia,Africa,1997,ECOLOGICAL,Infectious disease,1
Zambia,Africa,1997,ECONOMIC,Banking Crises,1
Zambia,Africa,1997,ECONOMIC,Currency Crises,1
Zambia,Africa,1998,CLIMATIC,Flood,1
Zambia,Africa,1998,ECONOMIC,Banking Crises,1
Zambia,Africa,1998,ECONOMIC,Currency Crises,1
Zambia,Africa,1998,ECONOMIC,Debt Crises,1
Zambia,Africa,1999,CONFLICTS,Terrorist attack,7
Zambia,Africa,1999,ECOLOGICAL,Infectious disease,1
Zambia,Africa,1999,ECONOMIC,Currency Crises,1
Zambia,Africa,1999,TECHNOLOGICAL,Road,1
Zambia,Africa,2000,CLIMATIC,Flood,1
Zambia,Africa,2000,CONFLICTS,Terrorist attack,8
Zambia,Africa,2000,ECONOMIC,Currency Crises,1
Zambia,Africa,2000,ECONOMIC,Debt Crises,1
Zambia,Africa,2001,CLIMATIC,Flood,1
Zambia,Africa,2001,ECOLOGICAL,Infectious disease,1
Zambia,Africa,2001,ECONOMIC,Currency Crises,1
Zambia,Africa,2001,TECHNOLOGICAL,Collapse (Industrial),1
Zambia,Africa,2001,TECHNOLOGICAL,Road,3
Zambia,Africa,2002,CONFLICTS,Terrorist attack,1
Zambia,Africa,2002,ECONOMIC,Currency Crises,1
Zambia,Africa,2003,CLIMATIC,Flood,2
Zambia,Africa,2003,ECONOMIC,Currency Crises,1
Zambia,Africa,2003,TECHNOLOGICAL,Water,3
Zambia,Africa,2004,CLIMATIC,Flood,1
Zambia,Africa,2004,ECOLOGICAL,Infectious disease,1
Zambia,Africa,2004,ECONOMIC,Currency Crises,1
Zambia,Africa,2005,CLIMATIC,Drought,1
Zambia,Africa,2005,CLIMATIC,Flood,1
Zambia,Africa,2005,ECONOMIC,Currency Crises,1
Zambia,Africa,2005,TECHNOLOGICAL,Air,1
Zambia,Africa,2005,TECHNOLOGICAL,Explosion (Industrial),1
Zambia,Africa,2005,TECHNOLOGICAL,Industrial accident (General),1
Zambia,Africa,2005,TECHNOLOGICAL,Road,1
Zambia,Africa,2006,ECONOMIC,Currency Crises,1
Zambia,Africa,2007,CLIMATIC,Flood,3
Zambia,Africa,2007,ECONOMIC,Currency Crises,1
Zambia,Africa,2007,TECHNOLOGICAL,Road,1
Zambia,Africa,2008,CLIMATIC,Flood,1
Zambia,Africa,2008,ECOLOGICAL,Infectious disease,2
Zambia,Africa,2008,ECONOMIC,Currency Crises,1
Zambia,Africa,2008,TECHNOLOGICAL,Industrial accident (General),1
Zambia,Africa,2008,TECHNOLOGICAL,Water,1
Zambia,Africa,2009,CLIMATIC,Flood,1
Zambia,Africa,2009,ECOLOGICAL,Infectious disease,1
Zambia,Africa,2009,ECONOMIC,Currency Crises,1
Zambia,Africa,2009,ECONOMIC,Debt Crises,1
Zambia,Africa,2009,TECHNOLOGICAL,Miscellaneous accident (General),1
Zambia,Africa,2010,CLIMATIC,Flood,1
Zambia,Africa,2010,CLIMATIC,Mass movement (wet),1
Zambia,Africa,2010,ECONOMIC,Currency Crises,1
Zambia,Africa,2011,CLIMATIC,Flood,1
Zambia,Africa,2011,ECOLOGICAL,Infectious disease,1
Zambia,Africa,2011,ECONOMIC,Currency Crises,1
Zambia,Africa,2011,TECHNOLOGICAL,Road,2
Zambia,Africa,2011,TECHNOLOGICAL,Water,1
Zambia,Africa,2012,ECONOMIC,Currency Crises,1
Zambia,Africa,2012,TECHNOLOGICAL,Water,2
Zambia,Africa,2013,CLIMATIC,Flood,1
Zambia,Africa,2013,ECONOMIC,Currency Crises,1
Zambia,Africa,2013,TECHNOLOGICAL,Road,1
Zimbabwe,Africa,1990,CONFLICTS,Intrastate conflict,1
Zimbabwe,Africa,1990,CONFLICTS,Terrorist attack,6
Zimbabwe,Africa,1991,CLIMATIC,Drought,1
Zimbabwe,Africa,1991,CONFLICTS,Terrorist attack,1
Zimbabwe,Africa,1991,ECONOMIC,Currency Crises,1
Zimbabwe,Africa,1991,TECHNOLOGICAL,Road,1
Zimbabwe,Africa,1992,CONFLICTS,Terrorist attack,1
Zimbabwe,Africa,1992,ECOLOGICAL,Infectious disease,1
Zimbabwe,Africa,1994,CONFLICTS,Terrorist attack,1
